POLYGON,HOUR,RMSE,RSQUARED,SMAPE,name
36,24.0,17.756338521095934,-0.7569365165168807,94.2307783185414,Skate - Stage
36,16.0,16.737495270261864,-0.29635811354560926,97.4500335775937,Skate - Stage
36,12.0,15.973532984685194,-0.2749829832602102,115.48409642142407,Skate - Stage
36,8.0,18.622384627483978,-0.6215057543930087,155.20764585554136,Skate - Stage
36,4.0,24.90646688118864,-1.192470395418587,159.4689097620775,Skate - Stage
36,2.0,30.42641402811814,-3.2665130639497164,120.70979020684447,Skate - Stage
36,1.0,16.113555564091726,-2.0727416913262884,81.9344239116301,Skate - Stage
37,32.0,96.30609248940812,0.6252123769897345,47.522695595161274,Handels Øen
37,24.0,84.48735605048766,0.6890582925930373,52.31993014128714,Handels Øen
37,16.0,83.58821831257029,0.7206480084021777,63.4915702113037,Handels Øen
37,12.0,36.47524695432202,0.7860246670711126,72.2858506097245,Handels Øen
37,8.0,14.188117849686567,0.5562803591548269,92.12495121344581,Handels Øen
37,4.0,19.406973013002055,0.45012413318384514,107.53605336272354,Handels Øen
37,2.0,21.399672272311683,-0.13462670028996593,25.221304453786324,Handels Øen
37,1.0,29.84747334961698,-4.112606400895816,38.97417537549565,Handels Øen
38,32.0,33.676039473341866,0.5726703818240113,21.205823211739165,Camping X/Y/Z (Restricted Camping - Darup Idraetscenter)
38,24.0,32.44880668059871,0.6385242874120909,20.09485364259096,Camping X/Y/Z (Restricted Camping - Darup Idraetscenter)
38,16.0,31.451947079833825,0.3154835929280475,15.663545305016696,Camping X/Y/Z (Restricted Camping - Darup Idraetscenter)
38,12.0,35.28772260704265,0.22729737065479982,18.364440159497395,Camping X/Y/Z (Restricted Camping - Darup Idraetscenter)
38,8.0,37.86982696198693,-0.6069475507921489,21.8633550621469,Camping X/Y/Z (Restricted Camping - Darup Idraetscenter)
38,4.0,43.424559627121,-0.5763415142264805,21.53769556479212,Camping X/Y/Z (Restricted Camping - Darup Idraetscenter)
38,2.0,37.99157400999652,-0.8345849326432067,16.162944291897464,Camping X/Y/Z (Restricted Camping - Darup Idraetscenter)
38,1.0,16.63619524518547,-0.5792467459967567,7.9419189625477005,Camping X/Y/Z (Restricted Camping - Darup Idraetscenter)
39,32.0,153.50937549464234,-2.4070742976838773,105.90944251028904,Pavillion - Stage
39,24.0,153.38456147041018,-2.1831114081745295,111.67292878967083,Pavillion - Stage
39,16.0,139.31893007920587,-1.7598980932034443,117.184603273671,Pavillion - Stage
39,12.0,107.44319747546305,-0.6488984921101757,122.0174849632985,Pavillion - Stage
39,8.0,85.02957952762645,-1.7701769930814066,147.3823276390062,Pavillion - Stage
39,4.0,63.57463950654971,-0.24192842847160678,125.71425870135089,Pavillion - Stage
39,2.0,38.63255134736009,0.4749431755122554,58.518025834749885,Pavillion - Stage
39,1.0,30.428841697232965,-5.032015681011489,23.07207349015275,Pavillion - Stage
40,32.0,29.494524064667992,0.05998303526572102,67.39558641546323,Train Station
40,24.0,27.956820209043617,0.1362918612183952,67.921564195199,Train Station
40,16.0,27.193436990920087,0.16050473250402686,73.22590905426559,Train Station
40,12.0,24.18328253159736,0.25562268180976455,73.19556488086555,Train Station
40,8.0,20.279393509648518,0.33271870825405225,75.41094722278882,Train Station
40,4.0,13.492618997526314,0.10091449074819725,79.82100413479736,Train Station
40,2.0,15.81821950754433,-0.16659345646439738,57.65367381629161,Train Station
40,1.0,15.193728406244423,-0.26709781342144057,42.44035191726467,Train Station
41,32.0,79.57744086541699,0.6215905703896736,30.58272387891324,Volunteer Villages
41,24.0,79.99856342387947,0.5999820725182835,35.11436294623285,Volunteer Villages
41,16.0,55.7746760964705,0.8002522221720563,36.68811901143319,Volunteer Villages
41,12.0,55.92747465041976,0.5534048550686124,44.441248086487306,Volunteer Villages
41,8.0,43.08869997031469,0.32692472998507394,51.52811761482668,Volunteer Villages
41,4.0,30.191639762977303,0.7534660751437481,33.24208622773073,Volunteer Villages
41,2.0,29.52944607710676,-0.09477487209134439,15.113735825966529,Volunteer Villages
41,1.0,38.04622585507806,-1.4015185430370973,20.677188850809035,Volunteer Villages
42,32.0,351.6559549342508,-0.06930245878678964,97.98610637399723,Avalon - Stage
42,24.0,315.05630430123904,0.03903905691801435,101.24661418884897,Avalon - Stage
42,16.0,313.80282649285016,0.2424725708477461,114.63787546752427,Avalon - Stage
42,12.0,224.55274042498093,0.34050575948600403,127.19272888119701,Avalon - Stage
42,8.0,157.25789659306767,0.17223548695174873,159.10495746618838,Avalon - Stage
42,4.0,69.95692322016168,-2.879870067530748,156.86242548261765,Avalon - Stage
42,2.0,73.80526997030078,-1.8924800586166985,130.52007847190978,Avalon - Stage
42,1.0,69.99311811416136,-2.339066467880175,77.0357848117722,Avalon - Stage
43,32.0,84.60389567996744,0.24324469359182677,58.531427504286526,Bycenter oest
43,24.0,87.6065891910859,0.17570257350369167,69.62117397921863,Bycenter oest
43,16.0,98.8127713734922,0.2027145555734997,92.45719305010412,Bycenter oest
43,12.0,104.20108979500321,-0.2765617770110633,115.2522320970869,Bycenter oest
43,8.0,118.05151937473418,-3.7397941472677925,162.83415820513844,Bycenter oest
43,4.0,123.40001242888071,-2.606731270162011,150.11610443526118,Bycenter oest
43,2.0,118.53780124419839,-5.712829272967223,100.23220887052236,Bycenter oest
43,1.0,81.86709721314134,-2.8569775095383574,36.39036658843066,Bycenter oest
44,32.0,24.332373816266713,0.523732133769129,31.811210110186106,Parking West/Drop off
44,24.0,22.770757128174168,0.584986553098841,32.81868444651284,Parking West/Drop off
44,16.0,18.003131668493733,0.7858985463465447,30.56510012118968,Parking West/Drop off
44,12.0,14.517535622366958,0.7911224175752233,32.54447586452671,Parking West/Drop off
44,8.0,11.349935932960904,0.335746617224139,39.74877637394708,Parking West/Drop off
44,4.0,11.437308124747819,0.397005971118767,33.34134203674084,Parking West/Drop off
44,2.0,13.436469910894642,-0.16300737943111532,31.184235156734886,Parking West/Drop off
44,1.0,14.653779377091418,0.15459350380917425,35.37665670075762,Parking West/Drop off
45,32.0,74.39167875404276,0.5439987597495285,50.52642462990239,Railway
45,24.0,73.95372763883276,0.5825385410205441,60.228774334340414,Railway
45,16.0,78.43924203562895,0.6169126490242499,80.16438792466862,Railway
45,12.0,81.51457766293042,0.5212230307506245,100.40236873426271,Railway
45,8.0,92.58913197828744,0.33982308153955954,141.030930221196,Railway
45,4.0,119.72120936517553,0.03415284739214075,108.70713062429988,Railway
45,2.0,144.4801848350151,-8.098626483582926,53.12182272982624,Railway
45,1.0,56.93568058216099,-0.09756956944434192,19.386371855226635,Railway
46,32.0,152.50577898484244,0.049662394388416686,94.85650161016115,Orange - Stage (Pit A)
46,24.0,150.55723131664936,0.11777662120302157,92.68419847832754,Orange - Stage (Pit A)
46,16.0,150.7719724604357,0.0754634175589477,93.38484823837398,Orange - Stage (Pit A)
46,12.0,130.30797577075336,0.2929118772032866,105.80060419247432,Orange - Stage (Pit A)
46,8.0,92.05425063728525,0.2984056754380603,118.64723660696829,Orange - Stage (Pit A)
46,4.0,71.65481163839729,0.4752873124879624,125.348042379748,Orange - Stage (Pit A)
46,2.0,78.86237726828983,0.2783546948350709,59.585199774647094,Orange - Stage (Pit A)
46,1.0,40.252030913789575,0.2114729321403227,16.58432176594976,Orange - Stage (Pit A)
47,32.0,7.424624488828968,0.6826193663901039,18.969645183533416,Depot Vor Frue
47,24.0,6.886969149271503,0.6984908258466576,17.999014535234892,Depot Vor Frue
47,16.0,6.140091316533003,0.789355875086461,15.633790219767313,Depot Vor Frue
47,12.0,5.86414002875372,0.7473750092790816,16.761138236656016,Depot Vor Frue
47,8.0,5.55926596737022,0.2051445784185908,19.476728297684375,Depot Vor Frue
47,4.0,5.068483551236105,-0.6218294772731556,20.20763052198945,Depot Vor Frue
47,2.0,6.348326973159546,-4.4761790720197085,25.983654631685283,Depot Vor Frue
47,1.0,5.763238539492337,-8.489976703739936,21.64328380233403,Depot Vor Frue
48,32.0,27.382719984926695,0.34779343497423354,46.33079500979816,Parking East/Drop off
48,24.0,28.220909717045043,0.3731300160185683,53.730600654365155,Parking East/Drop off
48,16.0,26.087842105151974,0.43555104688514823,63.408237691682444,Parking East/Drop off
48,12.0,28.216621218614677,0.02473554111582499,79.16349586644013,Parking East/Drop off
48,8.0,25.164415599749095,0.013415086538659526,95.55302644603849,Parking East/Drop off
48,4.0,21.130167865191396,0.5218197536434237,74.2851624325253,Parking East/Drop off
48,2.0,15.63712237333849,0.13209172250009182,21.59658764230194,Parking East/Drop off
48,1.0,14.456340319441244,-0.42896256705300906,19.22534579608324,Parking East/Drop off
49,32.0,1560.921176076644,0.5281692829067817,74.08491167403885,Orange - Area
49,24.0,1362.2818864282515,0.5925642497817917,84.04242159407922,Orange - Area
49,16.0,782.8692637654987,0.5951933696310152,105.94830915634755,Orange - Area
49,12.0,581.3222234875299,-0.2786385126197901,126.01177999537825,Orange - Area
49,8.0,612.6823298130151,-0.08216507784652194,147.07007444335272,Orange - Area
49,4.0,648.3652626933805,0.2171771361452759,114.68230521813435,Orange - Area
49,2.0,483.5679152728033,0.49088163745732616,46.64317065871872,Orange - Area
49,1.0,198.6723845202252,0.7096485833555617,11.101980183081695,Orange - Area
50,32.0,332.83990406179583,0.06676733225983955,62.6299791848723,Camping L/N
50,24.0,345.063126252784,-0.014695728047233958,75.90753065621952,Camping L/N
50,16.0,387.81017965963423,-0.03699093387838803,100.87953132920255,Camping L/N
50,12.0,394.54704136042335,-0.45227189424286784,124.14537331273783,Camping L/N
50,8.0,450.9858323690141,-2.044269261886715,167.50675826881587,Camping L/N
50,4.0,462.5658079263169,-1.6642090749559495,137.92117344178007,Camping L/N
50,2.0,457.2696014884536,-5.350904367767642,76.62841135001197,Camping L/N
50,1.0,406.6027929161697,-4.190244499305747,39.26073960620742,Camping L/N
51,32.0,49.42909588124387,-1.0722759841744822,77.87495279160298,Øst- Stage
51,24.0,53.916771029934054,-1.595600244017339,91.82012688062441,Øst- Stage
51,16.0,62.433290913575654,-1.8898457550830918,118.70567571973633,Øst- Stage
51,12.0,65.46971438742565,-4.58284307452257,138.9234841351896,Øst- Stage
51,8.0,77.64860725357703,-17.445296239909005,179.3842178666725,Øst- Stage
51,4.0,72.29282172685274,-13.073300487514315,158.76843573334497,Øst- Stage
51,2.0,56.4435373190187,-17.549478341097274,117.53687146668995,Øst- Stage
51,1.0,13.43239369444996,-42.08757023586843,37.664064084242,Øst- Stage
52,32.0,20.646946073704378,0.4901892111386086,40.64103509040044,Venteomraade Syd
52,24.0,19.279605149280346,0.5746912648929363,44.63922054199046,Venteomraade Syd
52,16.0,16.470220017979468,0.7346866348553633,47.528715891240395,Venteomraade Syd
52,12.0,16.647000349914823,0.7349218670173356,58.36409969703287,Venteomraade Syd
52,8.0,17.526932213820555,-1.5383168582772875,80.91727521618728,Venteomraade Syd
52,4.0,16.847999624544318,-1.2014936798731592,63.213344220776214,Venteomraade Syd
52,2.0,15.189112789311414,-4.414516108870961,34.33051514640464,Venteomraade Syd
52,1.0,10.707058028545175,-0.6495121097357364,18.77549751603387,Venteomraade Syd
53,32.0,277.13105696079685,-0.7532270204823326,53.87094173545016,Camping G/J/ K
53,24.0,282.06936542649635,-0.7523036260367071,62.787892807492206,Camping G/J/ K
53,16.0,321.57902291594854,-1.0502178805532534,80.92696482581695,Camping G/J/ K
53,12.0,358.41353288379935,-1.4185620703265136,102.21186197514751,Camping G/J/ K
53,8.0,409.9684871338483,-3.0617797291907696,137.5544577244928,Camping G/J/ K
53,4.0,416.98524837381575,-3.8296986377014273,99.92067775634995,Camping G/J/ K
53,2.0,355.4904821160902,-5.02736859426658,42.634271859476605,Camping G/J/ K
53,1.0,146.16982929044383,-6.479158639087227,19.480879011369435,Camping G/J/ K
54,,,,,Handelsskolen
56,32.0,81.28191079574765,0.10879648905005035,33.611621993282704,Camping P
56,24.0,70.33673144232726,0.3484731807091479,34.0070377206761,Camping P
56,16.0,62.05383381718834,0.4746530232850036,33.32243604658547,Camping P
56,12.0,68.40082303752727,0.4292162425770272,41.17413745718149,Camping P
56,8.0,78.7797081969029,-1.3318392065731697,56.29207796788145,Camping P
56,4.0,82.74429051539393,-1.7225203659283106,47.85268586488897,Camping P
56,2.0,76.53420202903428,-9.374401027650373,28.45555431302274,Camping P
56,1.0,27.972670012116485,-3.735069698074196,10.776688173130887,Camping P
57,32.0,7.2790909332776,0.22948659863000964,45.95524936509775,Restricted Camping (Vilvorde)
57,24.0,6.47376619286826,0.36029368076435697,45.276822539947894,Restricted Camping (Vilvorde)
57,16.0,4.524985278027337,0.39929366991349424,48.702180142701266,Restricted Camping (Vilvorde)
57,12.0,4.149560643933353,0.5373122173143456,50.59629000295579,Restricted Camping (Vilvorde)
57,8.0,4.479317219145694,0.43753215243843757,65.85606340032784,Restricted Camping (Vilvorde)
57,4.0,4.767121914473208,0.5628407315188322,55.77928311280943,Restricted Camping (Vilvorde)
57,2.0,6.149881892068886,-0.21269891098667038,41.75055800346048,Restricted Camping (Vilvorde)
57,1.0,6.64757048452187,0.05348983460912837,41.805353550421586,Restricted Camping (Vilvorde)
58,32.0,177.3261069765175,0.6386942585153046,49.177004898194234,Backstage Village
58,24.0,192.35389841265496,0.561588844629538,60.82159213281426,Backstage Village
58,16.0,187.6709949624911,0.31943275206115085,79.15347094306536,Backstage Village
58,12.0,197.5828351413171,-1.2533238620340272,98.25627144336296,Backstage Village
58,8.0,196.61651911029497,-2.812290897524926,116.6228340017448,Backstage Village
58,4.0,148.57195068059278,-0.7827030807532736,79.60721058567732,Backstage Village
58,2.0,119.11791892275116,-2.08744532444548,38.689271661435534,Backstage Village
58,1.0,129.56672777257504,-5.717029887243199,35.59997491629642,Backstage Village
59,,,,,Parking East
60,32.0,8.604093215057148,0.46482018712107587,27.529810827680706,Caravan East/MC/Sleep-in busses
60,24.0,8.721657866857553,0.4773440137276841,28.78412045886258,Caravan East/MC/Sleep-in busses
60,16.0,8.42828297995347,0.6127465491577837,26.988310109946816,Caravan East/MC/Sleep-in busses
60,12.0,8.548996010337898,0.5590247430670865,29.724501235985507,Caravan East/MC/Sleep-in busses
60,8.0,9.070641509120502,0.4502872541218592,32.58776753601224,Caravan East/MC/Sleep-in busses
60,4.0,12.554271913195565,0.19484166911646972,42.18867994554113,Caravan East/MC/Sleep-in busses
60,2.0,17.27893836310259,-6.9916141786606,59.80885313846639,Caravan East/MC/Sleep-in busses
60,1.0,14.300968907261824,-3.9059720944280523,42.7852211048142,Caravan East/MC/Sleep-in busses
61,32.0,77.33165686500604,0.597278859855096,24.79353556317958,Darupvej and Parking
61,24.0,76.514128073412,0.6323053725594752,25.878037051032088,Darupvej and Parking
61,16.0,69.86977375199643,0.7444412908749976,24.980695486581553,Darupvej and Parking
61,12.0,64.1478209522231,0.7394923039495296,27.445977755812685,Darupvej and Parking
61,8.0,52.75372855921676,0.7467352546656523,29.223912231736982,Darupvej and Parking
61,4.0,70.87891133870947,0.6236446860172925,23.085274804667094,Darupvej and Parking
61,2.0,97.58930694245386,-3.918022036458969,33.12696136644237,Darupvej and Parking
61,1.0,31.326906268886177,-0.07813793614894826,9.981849831535438,Darupvej and Parking
62,32.0,121.38963215042541,0.3936092436960089,40.718747054127405,5 - Entrance
62,24.0,115.9007570134284,0.458339283148991,43.82261615688194,5 - Entrance
62,16.0,119.5235995528978,0.5294963004220243,48.512469047984816,5 - Entrance
62,12.0,107.13582786152084,0.5478821108326356,54.89618645689978,5 - Entrance
62,8.0,83.84873187288072,0.5330824067350429,64.80627409704893,5 - Entrance
62,4.0,117.98356791523008,0.40924193440102474,84.02428569172645,5 - Entrance
62,2.0,166.22454683982997,-0.29073580986733716,50.005282663825334,5 - Entrance
62,1.0,224.53815030252395,-1.617521010371925,50.31387746952552,5 - Entrance
63,32.0,249.12936882094422,-0.32556213578349547,79.0210805682035,Camping F
63,24.0,262.6762092775368,-0.5313228936730214,96.12754745217555,Camping F
63,16.0,294.9720116635686,-0.884405738594642,129.6742764299393,Camping F
63,12.0,305.5060784376253,-1.886720710909549,155.84809979489805,Camping F
63,8.0,318.83727433301385,-4.1841001816431955,176.13054990609896,Camping F
63,4.0,312.23770746632715,-3.490861176701099,152.2610998121979,Camping F
63,2.0,301.47331653629254,-13.346812511313907,104.52219962439582,Camping F
63,1.0,208.4560843535562,-3.7721755335900715,38.486902210478064,Camping F
64,32.0,1157.8655896438652,-0.18072525063460199,86.27201460480981,Arena - Area
64,24.0,1102.3891535248094,-0.1693518810064556,98.63105231583938,Arena - Area
64,16.0,800.7904482386458,0.5085623164135638,103.9151222658219,Arena - Area
64,12.0,643.6635488294985,0.41765743487595075,127.08115154671107,Arena - Area
64,8.0,599.8734484102849,0.3280491392003605,151.58477967341162,Arena - Area
64,4.0,721.6164952947828,0.4063939948629073,127.53366867215483,Arena - Area
64,2.0,929.3141640555925,0.12459595279934688,80.13684955650952,Arena - Area
64,1.0,1254.8338101401716,-20.552625675513205,76.50331518867914,Arena - Area
65,32.0,58.68582248560421,0.5985074471854317,29.94552008471823,Venteomraade Oest
65,24.0,54.71847894067997,0.6468243379303689,32.334401365581606,Venteomraade Oest
65,16.0,48.43864011015065,0.7752923207338124,35.84372446924333,Venteomraade Oest
65,12.0,44.5998070968638,0.7112871535371205,42.35296860271247,Venteomraade Oest
65,8.0,46.100263256416824,0.5583240458646157,56.5410827078448,Venteomraade Oest
65,4.0,57.239541780004956,0.45628356594233144,50.12287722134321,Venteomraade Oest
65,2.0,70.88919859553255,-2.7080512199351885,34.86804004661395,Venteomraade Oest
65,1.0,56.27170770811822,-7.415960367808349,18.865958993197523,Venteomraade Oest
66,32.0,27.124726817568654,0.6430566731818317,28.798526842815164,Restricted Parking (P2)
66,24.0,27.547065990415028,0.6805440956982434,31.951693189517755,Restricted Parking (P2)
66,16.0,26.5653351505182,0.7504498530966897,37.251191950715466,Restricted Parking (P2)
66,12.0,27.63269886106636,0.6973126914047163,44.821031501704304,Restricted Parking (P2)
66,8.0,30.78478194631107,0.601761100130379,57.586395556479744,Restricted Parking (P2)
66,4.0,32.44896867649758,0.6330575704325552,37.73906226996323,Restricted Parking (P2)
66,2.0,43.48039057740761,-2.1781366222292733,36.38395216000806,Restricted Parking (P2)
66,1.0,40.133664482896094,-2.7006571506620918,27.503096910543395,Restricted Parking (P2)
67,32.0,394.4518793560081,0.3274117303905113,72.3768680039497,Apollo/Countdown - Area
67,24.0,391.64033508199765,0.3152146226735342,85.88981843974389,Apollo/Countdown - Area
67,16.0,371.23253630119746,0.3403766497302515,107.53567347138109,Apollo/Countdown - Area
67,12.0,383.3783471134945,-0.04985961691377239,133.98710284709588,Apollo/Countdown - Area
67,8.0,455.72499567791874,-0.10566629332297461,176.91472036989083,Apollo/Countdown - Area
67,4.0,596.235973884841,-0.4481000610448831,153.82944073978163,Apollo/Countdown - Area
67,2.0,798.1014148995835,-8.707108033019912,107.65888147956323,Apollo/Countdown - Area
67,1.0,473.3317321241932,-5.889137385763942,49.782332564315176,Apollo/Countdown - Area
68,32.0,1545.5299104174983,0.4883188314799767,80.34887121281939,Orange - Stage
68,24.0,1347.4898803285848,0.5528105511761294,89.89814704852549,Orange - Stage
68,16.0,746.5752194263209,0.5511369595980993,112.96694864627217,Orange - Stage
68,12.0,509.2701646742533,-0.20479374994674737,132.68093249123788,Orange - Stage
68,8.0,541.4304912913007,0.0067421805248008004,153.72414016705545,Orange - Stage
68,4.0,591.8748815642003,0.24270026106560127,120.38566907153387,Orange - Stage
68,2.0,453.8150450254824,0.5110156574208456,51.111372868083805,Orange - Stage
68,1.0,157.25179674456754,0.7846088628719305,9.020069294693263,Orange - Stage
69,32.0,418.8590011802134,0.10111674837152973,73.39968031582225,Grafitti Zone
69,24.0,391.8398737368617,0.1520408824144046,84.05640806817419,Grafitti Zone
69,16.0,253.05461960096034,0.6651930541845729,95.24771348898568,Grafitti Zone
69,12.0,213.60133301152496,0.5004006069294731,118.79842113008196,Grafitti Zone
69,8.0,207.90222125217386,-0.014489730389848576,146.75093236864677,Grafitti Zone
69,4.0,209.1534566090841,0.3656494839129536,119.22424371364102,Grafitti Zone
69,2.0,212.01040878334382,0.3444825233576779,50.812027582290916,Grafitti Zone
69,1.0,242.59370918376118,-0.657864634717954,25.801679279550488,Grafitti Zone
70,32.0,88.57043494280032,0.40046197050833243,69.1007734368649,11 - Entrance
70,24.0,91.9444934909563,0.3560570871808575,84.29044325870244,11 - Entrance
70,16.0,100.83752924413142,0.23719553890310197,113.35704794829631,11 - Entrance
70,12.0,103.64771311499764,0.04020949864000278,139.36442376997934,11 - Entrance
70,8.0,120.87566812534557,-0.08679026160843639,174.29275785858667,11 - Entrance
70,4.0,155.8490761202521,-0.2399531932251795,148.5855157171733,11 - Entrance
70,2.0,214.90059779995545,-2.7659268387422293,97.17103143434663,11 - Entrance
70,1.0,74.41024686478261,-19.267709314949954,42.835525345891135,11 - Entrance
